Date,Ship_Type,Route_Type,Engine_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weather_Condition,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours,Efficiency_nm_per_kWh,Seasonal_Impact_Score,Weekly_Voyage_Count,Average_Load_Percentage
8/20/2023,Bulk Carrier,Transoceanic,Steam Turbine,Critical,18.98185247,1620.73597,919.9807763,11.08903179,Moderate,1146.095009,229576.7719,822532.9496,48.40124263,0.324540553,1.090590003,3,70.86983173
8/27/2023,Fish Carrier,Short-haul,Diesel,Fair,11.92222531,1753.346536,708.8850561,8.945097527,Rough,988.253547,279773.7985,373200.9446,26.08748135,0.395674483,1.491897636,7,88.58197101
9/3/2023,Container Ship,Transoceanic,Diesel,Fair,11.90800573,547.0286091,1412.133346,12.59107095,Rough,1939.89482,347491.2997,540976.9803,46.19085611,1.39112227,1.318315778,2,97.84162989
9/10/2023,Container Ship,Short-haul,None,Good,24.71119629,761.2969842,1922.42223,12.96438209,Rough,1753.633151,371034.2891,488679.6091,34.32910553,1.224057972,1.430515292,4,91.26954739
9/17/2023,Container Ship,Long-haul,Diesel,Critical,11.90075012,1851.910369,1190.420982,5.341047224,None,201.9853172,98632.1118,155016.9303,16.1397464,0.660480443,0.67684551,7,83.84631778
9/24/2023,Bulk Carrier,None,Heavy Fuel Oil (HFO),Fair,13.68115625,2679.256014,52.36599423,10.80994759,Rough,753.413845,304877.2474,223652.8384,29.5052262,0.82621944,1.409168277,4,65.64579184
10/1/2023,Bulk Carrier,Coastal,Diesel,Good,12.78770427,584.2043676,1622.690909,13.14425708,Calm,794.25527,282793.4606,991895.2302,63.40964281,1.205491466,0.601961829,1,89.80855405
10/8/2023,Bulk Carrier,Long-haul,None,Critical,12.38966436,1525.788049,325.7435741,9.810778047,Moderate,1746.336147,131804.8882,126913.2738,46.75673332,0.784855665,1.330943263,5,91.70069127
10/15/2023,Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Critical,19.18165031,2107.202541,1045.857629,7.64478126,Calm,1954.733036,374445.7426,218561.2101,71.67861343,0.883033151,1.378336505,3,61.71462152
10/22/2023,Tanker,Coastal,Heavy Fuel Oil (HFO),Critical,24.17970863,570.6297152,856.2598353,14.42721395,Rough,774.9607877,461063.4221,215893.5744,32.61558032,1.412157027,1.346410444,7,62.76481882
10/29/2023,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,19.22286216,551.9771785,376.3369879,10.51333393,Rough,725.7720366,209678.6901,684626.5959,45.40641936,0.577544117,1.446865839,4,89.4444353
11/5/2023,Fish Carrier,Long-haul,Diesel,Fair,19.39754036,1466.562891,1678.04652,12.28907006,Calm,884.8323281,48124.45808,908887.2691,12.60441722,1.081018095,1.179816667,8,87.47628365
11/12/2023,Bulk Carrier,Coastal,Diesel,Good,24.25490678,1709.948403,644.359183,11.20755086,Calm,547.6771275,366677.4432,813185.8669,24.9863244,1.465013383,1.057902086,4,66.76385423
11/19/2023,Bulk Carrier,Long-haul,Diesel,Good,21.54824201,2041.444507,418.9194797,7.316170359,Rough,645.0304657,390630.8703,76589.77335,56.61521125,0.212445585,1.33787044,4,77.11170667
11/26/2023,Tanker,Short-haul,Steam Turbine,Fair,20.37350967,2174.777525,559.3839335,10.04830029,Moderate,1387.229365,25037.08256,815724.2156,41.77301533,0.647399879,1.323997627,2,95.51114871
12/3/2023,Tanker,Long-haul,Heavy Fuel Oil (HFO),None,22.85747683,2541.438433,1295.555413,9.687263419,Moderate,1641.777434,245197.5156,394665.2022,58.31609411,0.549185429,1.305151232,3,81.3434184
12/10/2023,Fish Carrier,Transoceanic,Steam Turbine,Good,10.91873212,2709.607768,1095.024075,9.385406779,Moderate,1794.242741,352250.788,538964.4836,62.0934026,1.158646021,0.773635224,7,81.77224749
12/17/2023,Fish Carrier,Short-haul,Steam Turbine,Critical,16.30439375,1346.507762,88.21621107,9.676154452,Rough,1018.30585,59497.63213,427548.2785,12.96777514,1.258457056,0.851754495,2,69.5520379
12/24/2023,Bulk Carrier,Long-haul,Steam Turbine,Good,14.5801005,2416.173231,1922.277626,12.33225392,Calm,561.5299847,82368.23077,553827.3217,20.2474033,0.590273455,1.217922032,4,69.69618893
12/31/2023,Fish Carrier,Coastal,Steam Turbine,Fair,10.86748675,1910.254349,466.897514,12.96800224,None,467.3037115,459791.866,264704.1068,43.67154234,1.462675111,0.898845289,7,82.58741356
1/7/2024,Container Ship,Short-haul,Steam Turbine,Fair,22.2558201,1969.051855,1056.392696,12.45630121,Calm,1611.654634,35988.2023,415240.3228,23.75333085,1.432519986,0.805142941,1,79.65652603
1/14/2024,Tanker,Short-haul,Steam Turbine,Critical,20.78206215,2295.514688,693.3930831,12.04025595,Calm,1778.366818,211464.7623,916482.3841,49.85817,1.482347826,0.906057749,8,90.02686182
1/21/2024,Container Ship,Transoceanic,Steam Turbine,Good,12.92773356,2539.690259,932.0107379,9.575360403,None,1603.091391,320132.8871,865126.777,49.35572617,0.188313122,1.110912708,5,53.38548724
1/28/2024,Container Ship,Transoceanic,Diesel,Critical,12.52337027,1652.653643,619.6870629,8.422405924,Calm,1708.585226,319187.7325,473616.1102,59.72801673,1.353919217,0.516284358,1,71.80104042
2/4/2024,Container Ship,Transoceanic,Steam Turbine,Good,18.26921404,1552.967469,1938.722373,8.366452288,Rough,1691.26219,108918.4133,458738.9599,12.17284838,0.518790265,0.657421499,8,57.50228184
2/11/2024,Tanker,Long-haul,Steam Turbine,Good,11.87218174,1750.798733,1942.0074,12.86717707,Rough,1472.262988,43164.26079,344387.9388,45.2468039,1.016042947,0.938346418,6,80.70094978
2/18/2024,Bulk Carrier,Short-haul,Steam Turbine,Fair,19.29332492,2545.739933,138.7208788,5.116843148,Rough,113.1013134,177460.9559,543226.3356,21.58804357,0.777614125,0.914698478,6,78.58574013
2/25/2024,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Fair,17.54555631,2449.088606,358.8638805,7.603752427,Rough,1187.061544,80383.55692,67434.43081,53.32097726,1.375301924,0.902425594,2,50.70490966
3/3/2024,Fish Carrier,Transoceanic,Steam Turbine,Good,10.90897652,1794.711174,1720.448359,13.51073844,Rough,1983.829733,239872.6503,267986.2543,19.77767802,1.100378411,1.309955883,9,99.75103008
3/10/2024,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,18.46653175,813.7256527,526.4070619,5.974068122,Rough,1849.377315,238667.8813,930761.375,39.30568845,1.391515905,1.356549373,7,87.33350718
3/17/2024,Container Ship,Long-haul,Diesel,Fair,20.53454211,1339.222197,1212.706879,11.36684831,Moderate,413.4143898,267120.6355,358070.1768,38.39963351,1.277646963,0.857159364,4,61.23574328
3/24/2024,Bulk Carrier,Long-haul,Steam Turbine,Critical,22.18839884,1612.996212,1977.217781,10.33606896,Moderate,1560.932635,355291.7844,135906.0979,18.68292546,1.054373016,0.551651386,5,90.90964288
3/31/2024,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Fair,20.4238864,738.5205431,208.2535484,13.1180871,Calm,256.2594079,382167.5888,964900.5542,71.80837787,1.286512841,0.659014726,1,84.37544621
4/7/2024,None,Long-haul,Heavy Fuel Oil (HFO),Good,19.32649822,2740.111255,227.3198777,5.600967282,Calm,1296.489832,326429.4135,738819.2148,67.64773603,0.195697896,0.863685675,1,86.98611852
4/14/2024,Container Ship,Long-haul,Diesel,Good,11.07423393,1382.219409,586.6513217,13.28425162,Rough,489.5616157,52508.02233,690142.0333,43.05825626,0.380603452,1.352581021,9,66.70135694
4/21/2024,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,22.93903075,1241.848694,1704.541686,11.51863936,Moderate,519.1035765,35492.04973,573084.7546,40.07287603,0.11348364,1.212647686,2,64.75185469
4/28/2024,Tanker,Long-haul,Diesel,Fair,23.07092857,2062.350522,1063.642378,12.68049605,Moderate,341.8362206,315006.8983,218597.8832,55.28342439,0.970195269,1.047955789,8,70.65996906
5/5/2024,Container Ship,Long-haul,Steam Turbine,Good,11.16509765,1933.272674,293.1975392,7.476300735,Rough,1045.366596,380376.4174,57564.97468,62.02485246,0.231793439,1.353192371,6,58.61035798
5/12/2024,Fish Carrier,Coastal,Steam Turbine,Fair,13.56537646,542.9435354,1421.124953,9.322949172,Moderate,652.3006429,132911.5808,611248.1928,51.51272448,0.839213079,1.120265458,8,50.22149448
5/19/2024,Bulk Carrier,Long-haul,Steam Turbine,None,16.1019331,2817.412306,174.8252604,14.26922433,Calm,471.2641285,399801.4453,342719.2109,14.5243102,0.301018769,1.013994434,7,56.02299505
5/26/2024,Fish Carrier,Coastal,Steam Turbine,Good,14.51883958,664.7054225,1130.149253,6.841629921,Rough,201.2633933,453806.2037,326930.6031,14.47010381,0.58398623,0.77929396,1,74.98442334
6/2/2024,Fish Carrier,Coastal,Diesel,Critical,10.92955885,1092.207932,941.1502995,13.30171469,Moderate,318.4960512,90211.59763,987107.9806,47.44959732,0.467817173,0.994168337,9,94.82087956
6/9/2024,Tanker,Transoceanic,Steam Turbine,Critical,12.4342459,2493.258639,1551.194861,5.785601118,Moderate,1191.97548,251381.7256,742898.0391,18.96188463,1.49702466,0.560809538,5,70.2052265
6/16/2024,Tanker,Coastal,Steam Turbine,Critical,14.70290635,1053.077372,1937.953143,14.08319526,Calm,416.8965279,302827.4359,425018.236,17.71767016,0.201274618,1.228265423,4,73.66840253
6/23/2024,Container Ship,Coastal,Steam Turbine,Fair,22.11551407,2178.45813,1442.568293,10.82942187,Rough,1469.494434,146177.8089,250261.8486,61.55595813,0.785471603,0.779317066,7,58.54905694
6/30/2024,Bulk Carrier,Transoceanic,Steam Turbine,Critical,19.24605075,2377.089155,297.8572597,9.184774872,Calm,1592.809253,313627.2686,651812.052,14.99721577,0.590397611,1.26517398,1,52.91159235
6/4/2023,Container Ship,Transoceanic,Diesel,Critical,11.03877737,2127.370172,1686.571636,9.731642567,Moderate,247.4348202,198310.2426,967264.5664,16.17125934,1.32935588,0.519283915,3,81.20866339
6/11/2023,Fish Carrier,Long-haul,Diesel,Good,19.67295758,1067.237963,968.9298634,13.62893685,Calm,1168.072351,37820.64722,296891.3921,12.1564865,0.231870451,1.378506109,3,61.42790658
6/18/2023,Tanker,Long-haul,Diesel,Critical,17.86351554,2204.589831,1258.833431,14.35455534,Calm,932.2803159,227257.0935,627042.9603,39.05793327,0.82287646,1.102792342,3,69.07918862
6/25/2023,Bulk Carrier,Coastal,Steam Turbine,Fair,22.37067301,925.0574118,1398.63709,7.110014788,Moderate,1657.228811,237666.1105,467462.2376,29.89604921,0.106052519,0.894013919,3,98.40184213
7/2/2023,Tanker,Coastal,Heavy Fuel Oil (HFO),Critical,13.10062898,1518.90149,1967.684425,13.94266415,Calm,596.525358,297098.8588,876929.0086,22.3682814,0.317410399,1.459586548,1,55.93226405
7/9/2023,Container Ship,Short-haul,Diesel,Good,11.68112971,1291.166216,1165.056128,8.473595343,None,1653.586649,141313.7345,756282.5867,20.45472481,0.72613966,1.438679509,4,50.50123295
7/16/2023,Tanker,Coastal,Heavy Fuel Oil (HFO),Critical,21.26483721,1673.53423,1827.448098,10.86698249,Calm,636.9191185,425965.0257,800324.3541,51.72973144,1.205985577,1.010096705,2,81.38245257
7/23/2023,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Good,10.3590658,957.162066,1356.145122,11.37131733,Calm,129.778602,77184.45262,245107.3975,65.92284437,0.489588164,0.899493266,3,53.58457472
7/30/2023,Tanker,Transoceanic,Steam Turbine,Critical,20.80965516,1376.612115,1403.117587,7.34120485,Rough,1060.978812,94928.7859,923302.7773,50.78407017,1.49519813,0.710445741,2,92.17142274
8/6/2023,Bulk Carrier,Long-haul,Steam Turbine,None,18.53168639,2218.802983,1815.752072,9.370490635,Moderate,984.6632437,365109.7238,168138.9515,69.55223447,0.336429454,1.247130796,2,76.45374635
8/13/2023,Container Ship,Transoceanic,Diesel,None,12.85369535,1471.370085,532.7917764,5.344215379,Moderate,1147.028606,275633.7899,351435.225,19.94027635,0.241552139,1.215518369,1,68.62625384
8/20/2023,Fish Carrier,Coastal,Steam Turbine,Critical,23.34997952,1812.814941,560.1945429,10.21388674,Calm,1749.250818,366511.6324,226207.0627,47.67296277,0.973275639,1.283381902,4,78.86351111
8/27/2023,Fish Carrier,Transoceanic,Diesel,Good,21.56391465,695.7404371,145.4772128,12.58462731,None,611.2295046,207577.2031,550140.1543,66.16794663,0.62856965,1.108152574,2,69.58684816
9/3/2023,Tanker,Short-haul,Heavy Fuel Oil (HFO),Critical,18.19833377,1004.2867,1149.948853,7.813494791,Calm,1592.798492,110199.8276,822222.7936,52.85507782,1.47236991,1.142124288,6,70.2014859
9/10/2023,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Good,23.11816662,1912.389456,483.0545894,6.798707772,Calm,237.3323143,21182.53823,116738.4369,66.00015,1.006329898,1.255399464,9,96.21408442
9/17/2023,Container Ship,None,Heavy Fuel Oil (HFO),Critical,12.48264286,1346.546728,1128.534351,12.78973082,Moderate,309.4907837,465091.0582,471551.2088,33.52488815,0.279279406,1.255144196,8,72.72435798
9/24/2023,Fish Carrier,Transoceanic,Steam Turbine,Fair,18.76848609,1520.801269,413.4149373,11.17008141,Rough,1656.035077,482297.5474,889371.891,13.73522308,0.457603117,1.110627696,9,51.27180467
10/1/2023,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Fair,18.47580454,1844.334226,1714.539594,14.65435671,Moderate,561.2871226,372207.8923,299956.1557,30.7312274,0.267433113,1.144187153,8,67.09837878
10/8/2023,Container Ship,Transoceanic,Steam Turbine,None,14.58212462,2687.755331,1629.556482,8.6526657,Rough,762.083416,169305.3709,727784.6836,18.66481824,1.463678335,1.106372565,4,77.6498305
10/15/2023,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Fair,24.63169628,2341.8792,1859.890039,14.7340222,None,421.7360554,75708.4084,551887.9971,18.10436694,0.394787378,1.313603118,6,53.61410045
10/22/2023,Bulk Carrier,Long-haul,Diesel,Good,11.2649299,1972.951174,130.7233648,13.95831112,Calm,692.3964715,26549.28332,291433.8167,27.43366026,1.213332731,0.683553372,3,59.99466725
10/29/2023,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Critical,19.43062865,1601.548338,1130.132304,12.44534435,Moderate,846.5196319,267947.9233,542657.2119,69.94631165,0.560971441,0.604123007,5,87.63161513
11/5/2023,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Good,19.40699157,1465.527606,1959.87955,9.708906823,Moderate,55.36919566,416188.5412,180203.7513,63.67047989,0.434476822,0.50453127,4,86.24692584
11/12/2023,Container Ship,Long-haul,Heavy Fuel Oil (HFO),None,20.12361723,815.7082651,1942.143158,9.243873964,Rough,1435.985326,122052.5976,449580.9416,55.52317174,0.105657377,0.818413493,5,65.88838389
11/19/2023,Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),None,18.27830843,1641.187907,1310.715289,11.94745063,Moderate,64.28931453,209360.6113,991107.5041,15.03020858,0.529531848,1.439575754,5,67.03405503
11/26/2023,Tanker,Short-haul,Diesel,Critical,12.20348498,771.720611,847.7037347,5.541472305,Moderate,558.4503204,391469.3753,263714.0563,63.98082229,0.962991837,0.630670948,7,61.29326677
12/3/2023,Container Ship,Coastal,Steam Turbine,Fair,16.75232172,1259.783959,473.7777322,6.641428604,Rough,188.9903244,342627.6179,181315.9477,68.85736162,0.179137715,0.561657752,6,90.92118675
12/10/2023,Tanker,Transoceanic,Heavy Fuel Oil (HFO),None,15.20486813,2467.303654,513.5827866,6.927009596,Rough,363.5370267,417577.9046,135092.3097,63.36049243,0.142195116,0.809996714,5,87.346854
12/17/2023,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Good,24.95150378,1727.162029,1425.306361,11.30717624,Rough,1609.98604,330372.498,177018.4566,67.23307087,0.706258201,0.742075213,4,56.87880827
12/24/2023,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Good,19.39678883,2484.433341,1553.291713,13.60258931,Calm,403.2816719,388240.6347,341429.1926,44.86147803,0.753544843,0.937389038,3,63.66775983
12/31/2023,Fish Carrier,None,Diesel,Critical,21.47815438,1752.59793,1904.936992,11.34641752,Calm,563.4162027,162846.9636,385698.7309,13.41736721,1.464439315,0.9076795,8,52.94466502
1/7/2024,Fish Carrier,Long-haul,Diesel,Good,12.04985629,814.7592244,1800.182703,12.2253815,Moderate,1009.832623,442619.9203,888949.2043,48.36473607,0.365561506,0.815501544,7,53.53767895
1/14/2024,Fish Carrier,Short-haul,Diesel,Good,13.19304062,1108.162792,673.1438977,13.91971148,Moderate,460.8940257,278004.8122,779503.0137,68.8814652,1.078374417,0.64018407,6,55.24206259
1/21/2024,Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),None,16.7571497,746.1613325,159.6550472,9.078921757,Rough,256.558358,439125.4117,74451.47411,41.6096695,1.209897685,0.957043253,2,83.85285696
1/28/2024,Tanker,Long-haul,Diesel,Fair,13.88976632,2637.122426,259.7609304,14.52754258,Moderate,1709.960197,470299.0895,403782.733,63.41373471,1.297468397,1.183012628,8,50.7087906
2/4/2024,Bulk Carrier,Long-haul,Diesel,Fair,17.3740774,2218.645822,499.3866913,8.494613018,Calm,630.9060154,111017.4192,861802.6169,19.46329837,0.943684292,1.251362781,9,85.63753138
2/11/2024,Bulk Carrier,Short-haul,Diesel,Critical,19.6931451,2044.451209,1697.732234,12.01050844,Rough,799.9108968,428433.1019,562225.2938,64.59545443,1.363007226,0.752955886,8,54.14266185
2/18/2024,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Good,18.1979591,2557.025859,1174.685092,6.246770953,Moderate,72.31671889,217596.0069,309093.9826,23.13690318,0.430017184,0.827440595,5,81.52628659
2/25/2024,None,Short-haul,Steam Turbine,Critical,10.87530656,2036.980289,878.7944396,5.05625591,Moderate,206.9231625,420717.357,975162.0271,27.91801592,1.468678607,1.032099097,9,79.01818538
3/3/2024,Tanker,Short-haul,Diesel,Fair,16.85994228,2357.732204,1388.119624,13.05798059,Calm,308.8205678,113258.9826,336399.5699,60.37844912,0.363764941,1.42101501,9,92.37639681
3/10/2024,Container Ship,Coastal,Heavy Fuel Oil (HFO),Good,23.08282588,2471.318309,1253.621906,7.385358907,Moderate,1142.10061,464502.6345,760466.5903,56.42871067,0.407739128,1.487893535,2,92.69771937
3/17/2024,Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Good,21.16283924,2256.142338,526.9321723,5.699555555,Calm,439.2078343,132168.7611,765953.9005,61.98440603,0.346049028,1.133517933,2,79.06470364
3/24/2024,Tanker,Transoceanic,Heavy Fuel Oil (HFO),Fair,23.25919031,932.9529125,1129.294857,11.74282145,Rough,630.1973888,455166.504,973757.7594,38.42505329,1.003599303,0.579746976,1,82.32198397
3/31/2024,Container Ship,Long-haul,Diesel,Critical,11.36926969,2608.556263,423.7417178,10.0218026,Calm,1185.29357,339089.9015,329103.1592,69.22333326,0.613608696,0.994904399,1,70.19252119
4/7/2024,None,Transoceanic,Diesel,Good,14.88777103,1145.905007,1439.859107,14.44492106,Moderate,1787.498859,83858.07332,241260.7444,37.17915363,0.363950276,0.974691161,8,53.47968436
4/14/2024,Container Ship,Long-haul,Steam Turbine,Critical,20.84655062,1039.83818,1347.72376,6.993667096,Calm,1607.036741,15681.33997,537610.4925,51.72501198,1.09716183,1.308535879,9,51.44144828
4/21/2024,Fish Carrier,Long-haul,Diesel,Critical,20.42250171,2418.324174,1321.471047,14.66886665,Rough,1293.949193,338287.5555,848475.3418,59.67553044,0.60516371,1.100604576,6,87.82643495
4/28/2024,Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Good,12.87841868,2318.512003,149.6920211,8.0779093,Calm,1780.84149,241988.2177,55060.82451,56.48672385,0.658012482,0.693812913,1,98.02714474
5/5/2024,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,15.00395535,2241.416373,440.3384223,5.23966082,None,1654.702796,421429.4766,583559.9331,35.49711609,0.732344616,1.057336786,4,58.79399205
5/12/2024,None,None,Heavy Fuel Oil (HFO),Good,15.30199555,2163.766205,1830.973903,11.01569766,Rough,1594.49654,314992.0291,461054.3759,37.99686493,1.079192826,1.11774523,9,84.39207782
5/19/2024,Bulk Carrier,None,Diesel,Fair,21.57075604,2463.350487,98.84558923,14.82164766,Moderate,1727.855428,462473.3402,91730.98582,49.21296715,1.096661232,0.916034141,4,84.91011929
5/26/2024,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,21.86425176,2074.241058,1454.24277,11.51167518,Calm,199.2351242,178661.1233,473077.3205,32.37652869,0.895820422,1.120647158,5,77.9876039
6/2/2024,Bulk Carrier,Transoceanic,Diesel,Critical,19.27886055,656.7644333,1701.286956,6.037394511,Rough,1395.102578,16324.23015,473997.7941,36.26306899,0.3396661,0.598522516,8,68.78209942
6/9/2024,Tanker,Short-haul,Heavy Fuel Oil (HFO),Fair,21.19610497,764.6009203,1371.302158,14.06230054,Moderate,537.4227504,10836.03101,616304.8635,47.31860098,0.48706386,1.182811775,3,82.5728969
6/16/2024,Fish Carrier,Short-haul,Steam Turbine,Fair,11.40337276,890.7396535,1512.270576,7.526370273,Rough,494.0266946,244162.2675,843426.054,13.43074865,1.336251838,1.109251993,6,89.74896356
6/23/2024,Fish Carrier,Transoceanic,Steam Turbine,Critical,16.89548953,506.2524906,1708.229075,5.910429984,Rough,567.5196504,398649.6955,643981.3643,39.99093291,1.078412424,1.443675413,8,89.19202067
6/30/2024,Bulk Carrier,Transoceanic,None,Critical,11.39746029,1045.442217,1341.315798,9.399102359,Calm,302.9111692,254597.3729,209403.2392,27.01901283,1.084965652,1.088447852,5,59.24809869
6/4/2023,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,13.07971888,2185.178818,1800.357058,7.757035542,Moderate,1979.032783,105970.289,841841.2729,21.97817997,1.278432547,0.507596527,4,61.95120761
6/11/2023,Tanker,Long-haul,Heavy Fuel Oil (HFO),Critical,10.58693407,2970.198232,568.5651231,8.824351313,Moderate,354.0829117,336672.9029,992649.9303,12.86796716,1.388676349,0.822802162,7,79.22842715
6/18/2023,Container Ship,Long-haul,Diesel,Critical,16.97753793,2783.887387,1645.767054,12.61772067,Rough,905.2804011,262366.9434,88456.56339,39.47724258,0.468819818,0.610675596,8,72.73206637
6/25/2023,Bulk Carrier,Coastal,Diesel,Fair,16.9331798,1384.53561,1213.458871,5.9274524,Calm,993.8054538,265334.9213,203655.3395,41.66086171,0.365361062,0.841345277,5,96.22348357
7/2/2023,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,17.05530602,1130.056325,251.6050944,14.72408986,Rough,649.8999791,491747.2632,766399.7379,22.73351852,0.61434888,0.80788982,7,58.12689361
7/9/2023,Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,17.32013255,1797.344205,1430.80054,12.65653552,Calm,742.2563996,263560.3681,701417.9225,63.7149283,0.56084649,1.177000701,1,96.286133
7/16/2023,Fish Carrier,Coastal,Steam Turbine,Critical,22.59529331,2142.319882,1375.020137,13.39432417,Rough,402.3604608,489045.0234,266910.3792,32.33085815,0.241086541,0.755718782,9,66.29218126
7/23/2023,None,Coastal,Diesel,Fair,21.17980997,763.3397921,74.03779177,5.227885587,Rough,93.86567855,469124.0736,924270.2121,63.19156249,0.214739204,0.970367495,3,52.11384328
7/30/2023,Tanker,Short-haul,Diesel,Good,10.29009668,575.7709952,1323.202849,5.150922928,Rough,1275.407621,412357.2703,901690.3091,67.27677348,0.992218198,1.111553471,1,63.23163213
8/6/2023,Fish Carrier,Transoceanic,Diesel,Fair,16.47529229,2662.355829,600.1227687,7.625122752,Moderate,900.3602018,72594.2495,381338.2448,26.04726962,0.512753747,0.532836896,8,63.16454126
8/13/2023,None,Short-haul,Diesel,Good,17.67922749,2377.592163,1754.514113,7.741357858,Calm,1058.964026,247286.9476,629603.5027,39.53217481,1.308696133,0.549137885,9,51.44463669
8/20/2023,Tanker,Coastal,Steam Turbine,Good,20.52633081,1941.135669,339.8805559,10.8753062,Rough,823.8359848,235628.6809,495978.1873,56.78351632,1.274772093,1.398572957,2,73.58771893
8/27/2023,Container Ship,Coastal,Diesel,Critical,23.03591436,2172.778194,1598.010566,11.70295417,Calm,228.0149535,449217.2896,575868.3128,13.40880564,0.9950748,1.236448963,3,73.76043129
9/3/2023,Container Ship,Long-haul,Steam Turbine,Good,20.0381116,524.8425064,1978.810423,8.237827095,Calm,1147.386742,410552.7434,917006.3731,70.57574551,0.610222391,0.512170566,1,61.17321037
9/10/2023,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Critical,14.15736765,1493.282708,575.1508221,8.512041295,Moderate,599.3240114,445988.2097,223636.9312,68.27562053,1.451216483,1.185567509,9,76.23558407
9/17/2023,Bulk Carrier,None,Heavy Fuel Oil (HFO),None,22.88134733,531.6153151,399.4451191,10.20756514,Calm,363.3525556,283703.4918,778706.7529,26.7687327,1.263089271,1.33232898,8,95.89022446
9/24/2023,Fish Carrier,Coastal,None,Good,22.64772618,2502.361376,369.8372724,12.31278995,Calm,1740.947961,221935.3944,939709.1407,49.31590452,1.257497352,1.268111853,4,77.90031562
10/1/2023,Bulk Carrier,Transoceanic,Diesel,Critical,14.90346452,2311.552827,1646.112708,14.04377034,Moderate,1977.132203,261946.121,584230.8322,70.87887998,0.344026666,1.320584514,7,57.55949134
10/8/2023,Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,15.34680744,1121.376133,448.4932164,11.14290556,Moderate,306.3441718,50364.20696,306147.5031,14.76454027,1.35413255,1.076105563,2,56.58385338
10/15/2023,Container Ship,Transoceanic,Diesel,Critical,18.04900562,1163.858675,1950.086681,6.888321259,Calm,1972.132107,184635.5656,428607.6469,25.41297201,0.114294552,1.011159723,7,76.48049832
10/22/2023,Tanker,Transoceanic,Heavy Fuel Oil (HFO),Fair,17.03852934,1477.970161,1431.058462,5.222379736,Moderate,112.3472769,286928.0382,912057.0118,32.62361369,1.427172031,1.261667055,7,63.24904375
10/29/2023,Tanker,Short-haul,Diesel,Good,12.85248943,2292.4418,137.1108879,5.5327726,Moderate,1540.523089,453431.8415,641643.1377,58.7342479,0.796682836,0.946609877,3,52.16987791
11/5/2023,Container Ship,Coastal,None,Fair,20.70474204,590.2992203,1390.202375,12.29857785,Moderate,727.0423395,402957.7599,692943.7219,17.42759708,0.898292979,1.246206417,5,60.04925771
11/12/2023,Tanker,Long-haul,Diesel,Fair,24.46150153,2252.337829,337.3210098,14.27603941,Rough,1687.926237,189860.4999,357211.4722,66.72322029,0.501136726,0.808879012,1,90.20169342
11/19/2023,Bulk Carrier,Transoceanic,Steam Turbine,Good,11.10938515,1003.934367,1200.296066,12.05143852,Calm,417.1992416,20969.54288,797091.35,58.92294083,1.26602212,0.649347834,1,51.61986034
11/26/2023,Container Ship,Coastal,Heavy Fuel Oil (HFO),Critical,10.55445614,1048.686402,59.63972217,13.00030865,Rough,938.7575356,319330.1309,464058.2394,55.01014687,0.317434742,0.573831237,2,86.43743483
12/3/2023,Container Ship,Long-haul,Diesel,Critical,11.09821664,797.2259001,1239.726367,8.760473601,Calm,1123.700847,418633.5705,216405.124,40.71015935,0.255327598,0.80063312,5,91.73209382
12/10/2023,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,19.65910013,2741.357545,212.3051607,14.66980474,Calm,1746.759474,133738.4597,177690.0368,13.75634909,0.115225917,0.893217562,2,75.85779772
